date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster
2020-07-29,W.P. Labuan,0,0,0,2,0
2020-07-30,W.P. Labuan,0,0,0,2,0
2020-07-31,W.P. Labuan,0,0,0,2,0
2020-08-01,W.P. Labuan,0,0,0,2,0
2020-08-02,W.P. Labuan,0,0,0,2,0
2020-08-03,W.P. Labuan,1,0,0,3,0
2020-08-04,W.P. Labuan,0,0,0,3,0
2020-08-05,W.P. Labuan,0,0,0,3,0
2020-08-06,W.P. Labuan,1,0,0,4,0
2020-08-07,W.P. Labuan,0,0,1,3,0
2020-08-08,W.P. Labuan,1,1,0,4,0
2020-08-09,W.P. Labuan,0,0,1,3,0
2020-08-10,W.P. Labuan,0,0,0,3,0
2020-08-11,W.P. Labuan,0,0,0,3,0
2020-08-12,W.P. Labuan,0,0,0,3,0
2020-08-13,W.P. Labuan,0,0,0,3,0
2020-08-14,W.P. Labuan,0,0,0,3,0
2020-08-15,W.P. Labuan,0,0,0,3,0
2020-08-16,W.P. Labuan,0,0,0,3,0
2020-08-17,W.P. Labuan,0,0,1,2,0
2020-08-18,W.P. Labuan,0,0,0,2,0
2020-08-19,W.P. Labuan,1,1,0,3,0
2020-08-20,W.P. Labuan,0,0,1,2,0
2020-08-21,W.P. Labuan,0,0,0,2,0
2020-08-22,W.P. Labuan,0,0,0,2,0
2020-08-23,W.P. Labuan,0,0,0,2,0
2020-08-24,W.P. Labuan,0,0,0,2,0
2020-08-25,W.P. Labuan,0,0,0,2,0
2020-08-26,W.P. Labuan,0,0,0,2,0
2020-08-27,W.P. Labuan,0,0,0,2,0
2020-08-28,W.P. Labuan,0,0,0,2,0
2020-08-29,W.P. Labuan,0,0,0,2,0
2020-08-30,W.P. Labuan,0,0,0,2,0
2020-08-31,W.P. Labuan,0,0,0,2,0
2020-09-01,W.P. Labuan,0,0,1,1,0
2020-09-02,W.P. Labuan,0,0,0,1,0
2020-09-03,W.P. Labuan,0,0,0,1,0
2020-09-04,W.P. Labuan,0,0,0,1,0
2020-09-05,W.P. Labuan,0,0,0,1,0
2020-09-06,W.P. Labuan,0,0,0,1,0
2020-09-07,W.P. Labuan,0,0,0,1,0
2020-09-08,W.P. Labuan,0,0,0,1,0
2020-09-09,W.P. Labuan,0,0,0,1,0
2020-09-10,W.P. Labuan,0,0,0,1,0
2020-09-11,W.P. Labuan,0,0,0,1,0
2020-09-12,W.P. Labuan,0,0,0,1,0
2020-09-13,W.P. Labuan,0,0,0,1,0
2020-09-14,W.P. Labuan,0,0,0,1,0
2020-09-15,W.P. Labuan,0,0,0,1,0
2020-09-16,W.P. Labuan,0,0,1,0,0
2020-09-17,W.P. Labuan,0,0,0,0,0
2020-09-18,W.P. Labuan,0,0,0,0,0
2020-09-19,W.P. Labuan,0,0,0,0,0
2020-09-20,W.P. Labuan,2,2,0,2,0
2020-09-21,W.P. Labuan,0,0,0,2,0
2020-09-22,W.P. Labuan,0,0,0,2,0
2020-09-23,W.P. Labuan,0,0,0,2,0
2020-09-24,W.P. Labuan,0,0,0,2,0
2020-09-25,W.P. Labuan,0,0,0,2,0
2020-09-26,W.P. Labuan,1,0,0,3,0
2020-09-27,W.P. Labuan,0,0,0,3,0
2020-09-28,W.P. Labuan,1,0,0,4,0
2020-09-29,W.P. Labuan,0,0,0,4,0
2020-09-30,W.P. Labuan,1,0,0,5,0
2020-10-01,W.P. Labuan,0,0,0,5,0
2020-10-02,W.P. Labuan,1,0,0,6,1
2020-10-03,W.P. Labuan,0,0,0,6,0
2020-10-04,W.P. Labuan,5,0,0,11,1
2020-10-05,W.P. Labuan,4,0,0,15,1
2020-10-06,W.P. Labuan,1,0,0,16,0
2020-10-07,W.P. Labuan,0,0,0,16,0
2020-10-08,W.P. Labuan,10,0,1,25,8
2020-10-09,W.P. Labuan,1,0,0,26,0
2020-10-10,W.P. Labuan,2,0,0,28,1
2020-10-11,W.P. Labuan,5,0,0,33,3
2020-10-12,W.P. Labuan,2,0,0,35,1
2020-10-13,W.P. Labuan,19,1,1,53,2
2020-10-14,W.P. Labuan,8,1,0,61,5
2020-10-15,W.P. Labuan,6,0,0,67,3
2020-10-16,W.P. Labuan,19,0,8,78,9
2020-10-17,W.P. Labuan,0,0,0,78,0
2020-10-18,W.P. Labuan,9,0,0,87,7
2020-10-19,W.P. Labuan,34,0,1,120,33
2020-10-20,W.P. Labuan,6,0,10,116,2
2020-10-21,W.P. Labuan,9,0,0,124,5
2020-10-22,W.P. Labuan,29,0,0,152,25
2020-10-23,W.P. Labuan,19,0,0,171,16
2020-10-24,W.P. Labuan,21,0,0,192,20
2020-10-25,W.P. Labuan,26,0,5,213,22
2020-10-26,W.P. Labuan,6,1,31,188,1
2020-10-27,W.P. Labuan,76,2,4,260,69
2020-10-28,W.P. Labuan,29,0,0,289,23
2020-10-29,W.P. Labuan,17,0,18,288,15
2020-10-30,W.P. Labuan,65,0,1,352,54
2020-10-31,W.P. Labuan,12,0,10,354,5
2020-11-01,W.P. Labuan,18,0,27,345,13
2020-11-02,W.P. Labuan,105,0,50,400,91
2020-11-03,W.P. Labuan,81,0,20,461,58
2020-11-04,W.P. Labuan,28,0,66,423,6
2020-11-05,W.P. Labuan,95,3,15,503,31
2020-11-06,W.P. Labuan,59,0,0,562,40
2020-11-07,W.P. Labuan,104,0,83,583,57
2020-11-08,W.P. Labuan,24,1,78,529,2
2020-11-09,W.P. Labuan,63,0,48,543,18
2020-11-10,W.P. Labuan,8,0,45,506,7
2020-11-11,W.P. Labuan,46,0,25,527,16
2020-11-12,W.P. Labuan,35,0,43,519,20
2020-11-13,W.P. Labuan,4,0,75,448,2
2020-11-14,W.P. Labuan,8,0,54,402,6
2020-11-15,W.P. Labuan,30,0,66,366,19
2020-11-16,W.P. Labuan,8,0,9,365,4
2020-11-17,W.P. Labuan,1,0,45,321,1
2020-11-18,W.P. Labuan,13,0,25,309,5
2020-11-19,W.P. Labuan,15,0,19,305,7
2020-11-20,W.P. Labuan,1,0,16,290,0
2020-11-21,W.P. Labuan,12,0,13,289,6
2020-11-22,W.P. Labuan,13,0,9,293,12
2020-11-23,W.P. Labuan,0,0,15,278,0
2020-11-24,W.P. Labuan,1,0,5,274,1
2020-11-25,W.P. Labuan,37,0,0,310,22
2020-11-26,W.P. Labuan,13,0,7,316,6
2020-11-27,W.P. Labuan,0,0,7,308,0
2020-11-28,W.P. Labuan,0,0,10,298,0
2020-11-29,W.P. Labuan,35,0,8,325,7
2020-11-30,W.P. Labuan,30,0,22,332,5
2020-12-01,W.P. Labuan,0,0,17,315,0
2020-12-02,W.P. Labuan,0,0,8,307,0
2020-12-03,W.P. Labuan,9,1,11,305,2
2020-12-04,W.P. Labuan,3,0,14,294,0
2020-12-05,W.P. Labuan,10,0,25,279,3
2020-12-06,W.P. Labuan,21,0,11,289,8
2020-12-07,W.P. Labuan,5,0,12,282,3
2020-12-08,W.P. Labuan,0,0,6,276,0
2020-12-09,W.P. Labuan,1,0,1,276,0
2020-12-10,W.P. Labuan,0,0,230,45,0
2020-12-11,W.P. Labuan,8,0,9,44,2
2020-12-12,W.P. Labuan,11,0,5,50,4
2020-12-13,W.P. Labuan,6,0,6,50,2
2020-12-14,W.P. Labuan,16,0,0,65,8
2020-12-15,W.P. Labuan,11,0,22,54,5
2020-12-16,W.P. Labuan,3,1,4,53,1
2020-12-17,W.P. Labuan,16,0,5,64,5
2020-12-18,W.P. Labuan,19,0,10,73,12
2020-12-19,W.P. Labuan,19,0,4,88,9
2020-12-20,W.P. Labuan,27,0,12,103,9
2020-12-21,W.P. Labuan,29,1,15,117,23
2020-12-22,W.P. Labuan,2,0,5,113,1
2020-12-23,W.P. Labuan,2,0,9,106,2
2020-12-24,W.P. Labuan,26,0,21,111,6
2020-12-25,W.P. Labuan,8,1,14,105,1
2020-12-26,W.P. Labuan,16,0,17,104,1
2020-12-27,W.P. Labuan,12,0,32,84,3
2020-12-28,W.P. Labuan,0,0,18,66,0
2020-12-29,W.P. Labuan,0,0,7,59,0
2020-12-30,W.P. Labuan,2,1,12,49,1
2020-12-31,W.P. Labuan,63,8,12,100,5
2021-01-01,W.P. Labuan,3,1,7,96,1
2021-01-02,W.P. Labuan,1,0,17,80,0
2021-01-03,W.P. Labuan,16,0,9,87,2
2021-01-04,W.P. Labuan,1,0,8,80,1
2021-01-05,W.P. Labuan,37,0,13,104,0
2021-01-06,W.P. Labuan,9,0,24,89,0
2021-01-07,W.P. Labuan,3,0,11,81,0
2021-01-08,W.P. Labuan,6,0,18,69,2
2021-01-09,W.P. Labuan,4,0,8,65,0
2021-01-10,W.P. Labuan,17,0,8,74,8
2021-01-11,W.P. Labuan,8,0,12,70,1
2021-01-12,W.P. Labuan,15,0,25,60,0
2021-01-13,W.P. Labuan,0,0,3,57,0
2021-01-14,W.P. Labuan,34,0,7,84,0
2021-01-15,W.P. Labuan,9,0,5,88,2
2021-01-16,W.P. Labuan,17,0,13,92,1
2021-01-17,W.P. Labuan,22,0,7,107,11
2021-01-18,W.P. Labuan,14,0,14,107,3
2021-01-19,W.P. Labuan,1,0,11,96,0
2021-01-20,W.P. Labuan,1,0,24,73,1
2021-01-21,W.P. Labuan,32,0,13,92,17
2021-01-22,W.P. Labuan,29,0,9,112,12
2021-01-23,W.P. Labuan,3,0,22,93,1
2021-01-24,W.P. Labuan,49,0,22,120,19
2021-01-25,W.P. Labuan,0,0,1,119,0
2021-01-26,W.P. Labuan,1,0,7,113,0
2021-01-27,W.P. Labuan,1,0,0,114,0
2021-01-28,W.P. Labuan,55,0,42,127,39
2021-01-29,W.P. Labuan,5,0,6,126,2
2021-01-30,W.P. Labuan,29,3,18,135,23
2021-01-31,W.P. Labuan,24,0,30,129,14
2021-02-01,W.P. Labuan,7,0,5,130,2
2021-02-02,W.P. Labuan,1,0,11,120,1
2021-02-03,W.P. Labuan,21,0,20,121,9
2021-02-04,W.P. Labuan,1,0,29,93,0
2021-02-05,W.P. Labuan,7,1,27,73,0
2021-02-06,W.P. Labuan,10,0,14,69,3
2021-02-07,W.P. Labuan,0,0,11,58,0
2021-02-08,W.P. Labuan,0,0,14,44,0
2021-02-09,W.P. Labuan,10,0,12,42,4
2021-02-10,W.P. Labuan,3,0,8,37,0
2021-02-11,W.P. Labuan,14,1,1,50,7
2021-02-12,W.P. Labuan,1,0,5,46,1
2021-02-13,W.P. Labuan,2,0,10,38,0
2021-02-14,W.P. Labuan,1,0,6,33,0
2021-02-15,W.P. Labuan,0,0,4,29,0
2021-02-16,W.P. Labuan,1,0,5,25,0
2021-02-17,W.P. Labuan,1,0,7,19,0
2021-02-18,W.P. Labuan,5,0,6,18,3
2021-02-19,W.P. Labuan,1,0,5,14,0
2021-02-20,W.P. Labuan,0,0,2,12,0
2021-02-21,W.P. Labuan,3,0,3,12,0
2021-02-22,W.P. Labuan,0,0,0,12,0
2021-02-23,W.P. Labuan,6,2,1,17,0
2021-02-24,W.P. Labuan,5,0,1,21,0
2021-02-25,W.P. Labuan,4,0,2,23,0
2021-02-26,W.P. Labuan,0,0,5,18,0
2021-02-27,W.P. Labuan,0,0,0,18,0
2021-02-28,W.P. Labuan,2,0,3,17,0
2021-03-01,W.P. Labuan,0,0,3,14,0
2021-03-02,W.P. Labuan,0,0,0,14,0
2021-03-03,W.P. Labuan,0,0,7,7,0
2021-03-04,W.P. Labuan,0,0,3,4,0
2021-03-05,W.P. Labuan,2,0,1,5,0
2021-03-06,W.P. Labuan,1,0,1,5,0
2021-03-07,W.P. Labuan,8,0,1,12,0
2021-03-08,W.P. Labuan,0,0,2,10,0
2021-03-09,W.P. Labuan,0,0,0,10,0
2021-03-10,W.P. Labuan,0,0,0,10,0
2021-03-11,W.P. Labuan,1,0,0,11,0
2021-03-12,W.P. Labuan,3,0,3,11,0
2021-03-13,W.P. Labuan,1,1,5,7,0
2021-03-14,W.P. Labuan,1,0,1,7,0
2021-03-15,W.P. Labuan,0,0,1,6,0
2021-03-16,W.P. Labuan,1,0,0,7,0
2021-03-17,W.P. Labuan,1,0,0,8,0
2021-03-18,W.P. Labuan,2,0,0,10,0
2021-03-19,W.P. Labuan,2,0,4,8,0
2021-03-20,W.P. Labuan,3,0,1,10,2
2021-03-21,W.P. Labuan,0,0,1,9,0
2021-03-22,W.P. Labuan,8,0,1,16,8
2021-03-23,W.P. Labuan,14,3,0,30,9
2021-03-24,W.P. Labuan,1,0,2,29,0
2021-03-25,W.P. Labuan,3,0,3,29,1
2021-03-26,W.P. Labuan,5,0,1,33,1
2021-03-27,W.P. Labuan,2,0,2,33,0
2021-03-28,W.P. Labuan,6,0,8,31,3
2021-03-29,W.P. Labuan,1,0,6,26,1
2021-03-30,W.P. Labuan,1,0,1,26,0
2021-03-31,W.P. Labuan,8,0,2,32,8
2021-04-01,W.P. Labuan,7,0,8,31,7
2021-04-02,W.P. Labuan,4,0,4,31,3
2021-04-03,W.P. Labuan,12,1,0,43,8
2021-04-04,W.P. Labuan,22,1,5,60,20
2021-04-05,W.P. Labuan,17,0,5,72,15
2021-04-06,W.P. Labuan,8,3,1,79,1
2021-04-07,W.P. Labuan,1,0,2,78,0
2021-04-08,W.P. Labuan,3,0,2,79,3
2021-04-09,W.P. Labuan,3,0,11,71,2
2021-04-10,W.P. Labuan,2,0,23,50,1
2021-04-11,W.P. Labuan,4,0,14,40,4
2021-04-12,W.P. Labuan,0,0,7,33,0
2021-04-13,W.P. Labuan,3,0,0,36,2
2021-04-14,W.P. Labuan,1,0,15,22,1
2021-04-15,W.P. Labuan,3,0,7,18,0
2021-04-16,W.P. Labuan,1,1,1,18,0
2021-04-17,W.P. Labuan,2,0,0,20,1
2021-04-18,W.P. Labuan,6,0,4,22,2
2021-04-19,W.P. Labuan,6,0,2,26,0
2021-04-20,W.P. Labuan,1,0,1,26,0
2021-04-21,W.P. Labuan,2,1,3,25,0
2021-04-22,W.P. Labuan,3,1,3,25,0
2021-04-23,W.P. Labuan,3,0,1,27,1
2021-04-24,W.P. Labuan,0,0,4,23,0
2021-04-25,W.P. Labuan,3,0,7,19,0
2021-04-26,W.P. Labuan,2,0,7,14,0
2021-04-27,W.P. Labuan,0,0,1,13,0
2021-04-28,W.P. Labuan,4,0,0,17,0
2021-04-29,W.P. Labuan,0,0,3,14,0
2021-04-30,W.P. Labuan,2,0,4,12,0
2021-05-01,W.P. Labuan,3,0,2,13,0
2021-05-02,W.P. Labuan,7,7,2,18,7
2021-05-03,W.P. Labuan,0,0,1,17,0
2021-05-04,W.P. Labuan,5,0,1,21,3
2021-05-05,W.P. Labuan,5,2,0,26,2
2021-05-06,W.P. Labuan,2,0,3,25,2
2021-05-07,W.P. Labuan,2,0,6,21,1
2021-05-08,W.P. Labuan,2,0,0,23,1
2021-05-09,W.P. Labuan,6,2,0,29,2
2021-05-10,W.P. Labuan,3,0,7,25,3
2021-05-11,W.P. Labuan,3,0,5,23,3
2021-05-12,W.P. Labuan,6,0,3,26,2
2021-05-13,W.P. Labuan,4,1,5,24,2
2021-05-14,W.P. Labuan,6,0,2,28,4
2021-05-15,W.P. Labuan,3,0,0,31,0
2021-05-16,W.P. Labuan,7,0,2,36,7
2021-05-17,W.P. Labuan,0,0,4,32,0
2021-05-18,W.P. Labuan,6,0,0,38,5
2021-05-19,W.P. Labuan,14,1,8,44,13
2021-05-20,W.P. Labuan,17,0,4,57,16
2021-05-21,W.P. Labuan,84,0,9,132,53
2021-05-22,W.P. Labuan,36,0,8,160,30
2021-05-23,W.P. Labuan,37,1,5,192,24
2021-05-24,W.P. Labuan,171,0,10,352,105
2021-05-25,W.P. Labuan,63,0,0,415,42
2021-05-26,W.P. Labuan,49,0,8,456,24
2021-05-27,W.P. Labuan,170,0,1,625,91
2021-05-28,W.P. Labuan,6,0,3,626,0
2021-05-29,W.P. Labuan,253,0,12,866,149
2021-05-30,W.P. Labuan,133,0,0,998,74
2021-05-31,W.P. Labuan,166,0,1,1160,88
2021-06-01,W.P. Labuan,162,0,44,1277,85
2021-06-02,W.P. Labuan,159,0,20,1408,67
2021-06-03,W.P. Labuan,62,0,6,1464,18
2021-06-04,W.P. Labuan,230,0,83,1608,63
2021-06-05,W.P. Labuan,205,0,40,1770,94
2021-06-06,W.P. Labuan,212,1,67,1913,64
2021-06-07,W.P. Labuan,209,0,128,1992,57
2021-06-08,W.P. Labuan,191,0,42,2134,58
2021-06-09,W.P. Labuan,200,0,160,2173,52
2021-06-10,W.P. Labuan,106,0,149,2126,37
2021-06-11,W.P. Labuan,176,0,83,2211,35
2021-06-12,W.P. Labuan,250,0,208,2252,29
2021-06-13,W.P. Labuan,158,1,86,2320,26
2021-06-14,W.P. Labuan,113,0,179,2250,14
2021-06-15,W.P. Labuan,138,0,169,2215,19
2021-06-16,W.P. Labuan,101,0,162,2150,15
2021-06-17,W.P. Labuan,97,0,110,2133,10
2021-06-18,W.P. Labuan,152,0,150,2130,17
2021-06-19,W.P. Labuan,185,0,305,2007,59
2021-06-20,W.P. Labuan,156,0,191,1968,8
2021-06-21,W.P. Labuan,130,0,242,1852,6
2021-06-22,W.P. Labuan,104,0,168,1785,34
2021-06-23,W.P. Labuan,77,0,174,1685,15
2021-06-24,W.P. Labuan,212,0,165,1729,27
2021-06-25,W.P. Labuan,123,0,136,1713,11
2021-06-26,W.P. Labuan,99,0,160,1650,18
2021-06-27,W.P. Labuan,83,0,93,1639,2
2021-06-28,W.P. Labuan,108,0,171,1573,8
2021-06-29,W.P. Labuan,117,0,192,1494,9
2021-06-30,W.P. Labuan,132,0,46,1578,22
2021-07-01,W.P. Labuan,129,0,56,1648,46
2021-07-02,W.P. Labuan,131,0,136,1640,5
2021-07-03,W.P. Labuan,108,0,184,1563,7
2021-07-04,W.P. Labuan,75,0,173,1465,6
2021-07-05,W.P. Labuan,71,0,107,1428,1
2021-07-06,W.P. Labuan,82,0,120,1389,1
2021-07-07,W.P. Labuan,93,0,160,1321,6
2021-07-08,W.P. Labuan,64,0,118,1266,31
2021-07-09,W.P. Labuan,80,0,104,1241,48
2021-07-10,W.P. Labuan,85,0,134,1191,13
2021-07-11,W.P. Labuan,54,0,90,1154,1
2021-07-12,W.P. Labuan,66,0,124,1096,21
2021-07-13,W.P. Labuan,60,0,103,1053,14
2021-07-14,W.P. Labuan,38,0,134,955,7
2021-07-15,W.P. Labuan,26,0,98,882,2
2021-07-16,W.P. Labuan,24,0,222,683,6
2021-07-17,W.P. Labuan,22,0,64,641,4
2021-07-18,W.P. Labuan,50,0,83,607,9
2021-07-19,W.P. Labuan,24,0,54,576,2
2021-07-20,W.P. Labuan,17,0,26,567,3
2021-07-21,W.P. Labuan,35,0,67,535,7
2021-07-22,W.P. Labuan,24,0,98,459,2
2021-07-23,W.P. Labuan,21,0,55,424,2
2021-07-24,W.P. Labuan,30,0,84,370,1
2021-07-25,W.P. Labuan,21,0,60,330,1
2021-07-26,W.P. Labuan,8,0,66,272,0
2021-07-27,W.P. Labuan,11,0,40,242,0
2021-07-28,W.P. Labuan,16,0,33,225,0
2021-07-29,W.P. Labuan,11,0,33,203,2
2021-07-30,W.P. Labuan,7,0,19,191,0
2021-07-31,W.P. Labuan,9,0,30,170,0
2021-08-01,W.P. Labuan,5,0,12,163,0
2021-08-02,W.P. Labuan,7,0,23,146,0
2021-08-03,W.P. Labuan,5,0,17,133,1
2021-08-04,W.P. Labuan,5,1,16,122,0
2021-08-05,W.P. Labuan,15,0,20,117,0
2021-08-06,W.P. Labuan,9,0,13,113,0
2021-08-07,W.P. Labuan,2,0,5,110,0
2021-08-08,W.P. Labuan,2,0,25,87,0
2021-08-09,W.P. Labuan,8,0,11,84,0
2021-08-10,W.P. Labuan,1,0,16,69,0
2021-08-11,W.P. Labuan,3,0,10,62,0
2021-08-12,W.P. Labuan,11,0,4,69,1
2021-08-13,W.P. Labuan,6,0,4,71,0
2021-08-14,W.P. Labuan,0,0,5,66,0
2021-08-15,W.P. Labuan,3,0,1,68,0
2021-08-16,W.P. Labuan,2,0,7,63,0
2021-08-17,W.P. Labuan,0,0,7,56,0
2021-08-18,W.P. Labuan,5,0,10,51,0
2021-08-19,W.P. Labuan,9,0,6,54,0
2021-08-20,W.P. Labuan,1,0,1,54,0
2021-08-21,W.P. Labuan,9,0,6,57,0
2021-08-22,W.P. Labuan,4,0,4,57,0
2021-08-23,W.P. Labuan,7,0,6,58,0
2021-08-24,W.P. Labuan,4,0,9,53,0
2021-08-25,W.P. Labuan,4,0,0,57,0
2021-08-26,W.P. Labuan,3,0,7,53,0
2021-08-27,W.P. Labuan,8,0,4,57,0
2021-08-28,W.P. Labuan,5,0,2,60,0
2021-08-29,W.P. Labuan,2,1,0,62,0
2021-08-30,W.P. Labuan,2,0,1,63,0
2021-08-31,W.P. Labuan,1,0,4,60,0
2021-09-01,W.P. Labuan,3,0,12,51,0
2021-09-02,W.P. Labuan,5,0,1,55,0
2021-09-03,W.P. Labuan,4,0,3,56,1
2021-09-04,W.P. Labuan,9,0,14,51,5
2021-09-05,W.P. Labuan,4,0,0,55,3
2021-09-06,W.P. Labuan,5,0,0,60,1
2021-09-07,W.P. Labuan,4,2,7,57,1
2021-09-08,W.P. Labuan,7,0,14,50,1
2021-09-09,W.P. Labuan,15,0,3,62,5
2021-09-10,W.P. Labuan,6,0,1,67,0
2021-09-11,W.P. Labuan,2,0,2,67,0
2021-09-12,W.P. Labuan,3,0,0,70,0
2021-09-13,W.P. Labuan,11,0,2,79,9
2021-09-14,W.P. Labuan,3,0,5,77,1
2021-09-15,W.P. Labuan,0,0,5,72,0
2021-09-16,W.P. Labuan,11,0,10,73,3
2021-09-17,W.P. Labuan,10,0,4,79,0
2021-09-18,W.P. Labuan,11,0,5,85,8
2021-09-19,W.P. Labuan,0,0,1,84,0
2021-09-20,W.P. Labuan,0,0,0,84,0
2021-09-21,W.P. Labuan,12,9,7,89,0
2021-09-22,W.P. Labuan,3,0,14,78,0
2021-09-23,W.P. Labuan,8,0,8,78,3
2021-09-24,W.P. Labuan,0,0,1,77,0
2021-09-25,W.P. Labuan,5,0,4,78,3
2021-09-26,W.P. Labuan,4,0,6,76,3
2021-09-27,W.P. Labuan,0,0,7,69,0
2021-09-28,W.P. Labuan,3,0,4,68,2
2021-09-29,W.P. Labuan,5,0,19,54,1
2021-09-30,W.P. Labuan,1,0,7,48,1
2021-10-01,W.P. Labuan,2,0,11,39,0
2021-10-02,W.P. Labuan,4,0,1,42,3
2021-10-03,W.P. Labuan,0,0,2,39,0
2021-10-04,W.P. Labuan,2,0,1,40,2
2021-10-05,W.P. Labuan,3,0,9,34,1
2021-10-06,W.P. Labuan,8,0,2,40,0
2021-10-07,W.P. Labuan,0,0,6,34,0
2021-10-08,W.P. Labuan,2,0,5,31,0
2021-10-09,W.P. Labuan,1,0,1,31,1
2021-10-10,W.P. Labuan,2,0,0,33,0
2021-10-11,W.P. Labuan,0,0,4,29,0
2021-10-12,W.P. Labuan,2,0,5,26,0
2021-10-13,W.P. Labuan,0,0,0,26,0
2021-10-14,W.P. Labuan,0,0,2,24,0
2021-10-15,W.P. Labuan,6,0,1,29,0
2021-10-16,W.P. Labuan,2,0,6,25,0
2021-10-17,W.P. Labuan,3,0,0,28,0
2021-10-18,W.P. Labuan,2,0,2,28,0
2021-10-19,W.P. Labuan,2,0,4,26,0
2021-10-20,W.P. Labuan,12,0,5,33,0
2021-10-21,W.P. Labuan,2,0,1,34,0
2021-10-22,W.P. Labuan,2,0,1,35,0
2021-10-23,W.P. Labuan,3,0,0,38,0
2021-10-24,W.P. Labuan,7,0,2,43,0
2021-10-25,W.P. Labuan,0,0,1,42,0
2021-10-26,W.P. Labuan,3,0,0,45,0
2021-10-27,W.P. Labuan,6,0,1,50,0
2021-10-28,W.P. Labuan,12,0,22,40,5
2021-10-29,W.P. Labuan,11,0,4,47,0
2021-10-30,W.P. Labuan,1,0,4,44,0
2021-10-31,W.P. Labuan,8,0,3,49,2
2021-11-01,W.P. Labuan,0,0,6,43,0
2021-11-02,W.P. Labuan,0,0,1,42,0
2021-11-03,W.P. Labuan,6,0,1,47,0
2021-11-04,W.P. Labuan,19,0,7,59,8
2021-11-05,W.P. Labuan,19,0,4,74,1
2021-11-06,W.P. Labuan,10,0,15,69,1
2021-11-07,W.P. Labuan,14,0,6,77,4
2021-11-08,W.P. Labuan,5,0,4,78,0
2021-11-09,W.P. Labuan,7,0,3,82,0
2021-11-10,W.P. Labuan,7,0,5,84,1
2021-11-11,W.P. Labuan,25,0,5,104,0
2021-11-12,W.P. Labuan,8,0,15,97,0
2021-11-13,W.P. Labuan,12,0,21,88,0
2021-11-14,W.P. Labuan,17,0,8,97,1
2021-11-15,W.P. Labuan,12,0,9,100,0
2021-11-16,W.P. Labuan,4,0,5,99,0
2021-11-17,W.P. Labuan,28,0,4,123,0
2021-11-18,W.P. Labuan,18,0,18,123,7
2021-11-19,W.P. Labuan,19,0,17,125,5
2021-11-20,W.P. Labuan,19,0,12,132,0
2021-11-21,W.P. Labuan,14,0,13,133,7
2021-11-22,W.P. Labuan,10,0,21,122,0
2021-11-23,W.P. Labuan,7,0,3,126,1
2021-11-24,W.P. Labuan,27,0,12,141,8
2021-11-25,W.P. Labuan,38,0,19,160,13
2021-11-26,W.P. Labuan,27,0,19,168,6
2021-11-27,W.P. Labuan,22,0,20,170,5
2021-11-28,W.P. Labuan,13,0,25,158,4
2021-11-29,W.P. Labuan,19,0,12,165,4
2021-11-30,W.P. Labuan,2,0,6,161,0
2021-12-01,W.P. Labuan,19,0,15,165,9
2021-12-02,W.P. Labuan,5,0,35,134,0
2021-12-03,W.P. Labuan,6,0,31,109,0
2021-12-04,W.P. Labuan,26,0,27,108,1
2021-12-05,W.P. Labuan,11,0,14,105,2
2021-12-06,W.P. Labuan,8,0,24,89,0
2021-12-07,W.P. Labuan,23,0,5,107,3
2021-12-08,W.P. Labuan,12,0,10,109,0
2021-12-09,W.P. Labuan,21,0,14,116,1
2021-12-10,W.P. Labuan,8,0,7,117,2
2021-12-11,W.P. Labuan,26,0,16,127,5
2021-12-12,W.P. Labuan,21,0,17,131,4
2021-12-13,W.P. Labuan,8,0,5,134,0
2021-12-14,W.P. Labuan,12,1,0,145,0
2021-12-15,W.P. Labuan,14,0,33,126,10
2021-12-16,W.P. Labuan,6,0,17,115,1
2021-12-17,W.P. Labuan,10,0,24,101,6
2021-12-18,W.P. Labuan,8,0,9,100,1
2021-12-19,W.P. Labuan,12,0,26,86,4
2021-12-20,W.P. Labuan,8,0,0,94,1
2021-12-21,W.P. Labuan,6,0,19,81,0
2021-12-22,W.P. Labuan,7,0,4,84,2
2021-12-23,W.P. Labuan,7,0,20,71,0
2021-12-24,W.P. Labuan,4,0,6,69,1
2021-12-25,W.P. Labuan,2,0,10,61,0
2021-12-26,W.P. Labuan,6,2,12,55,0
2021-12-27,W.P. Labuan,1,0,6,50,0
2021-12-28,W.P. Labuan,4,0,0,54,0
2021-12-29,W.P. Labuan,7,1,24,37,0
2021-12-30,W.P. Labuan,10,0,5,42,0
2021-12-31,W.P. Labuan,7,0,4,45,0
2022-01-01,W.P. Labuan,2,0,3,44,0
2022-01-02,W.P. Labuan,15,5,3,56,0
2022-01-03,W.P. Labuan,2,0,2,56,0
2022-01-04,W.P. Labuan,5,0,4,57,4
2022-01-05,W.P. Labuan,15,5,5,67,3
2022-01-06,W.P. Labuan,20,0,4,83,3
2022-01-07,W.P. Labuan,14,0,10,87,0
2022-01-08,W.P. Labuan,5,0,10,82,0
2022-01-09,W.P. Labuan,18,1,3,97,0
2022-01-10,W.P. Labuan,5,0,8,94,0
2022-01-11,W.P. Labuan,6,0,7,93,0
2022-01-12,W.P. Labuan,9,2,3,99,0
2022-01-13,W.P. Labuan,18,2,13,104,0
2022-01-14,W.P. Labuan,8,0,18,94,0
